"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009914","hormone transport","58/1406","291/14848",0.199312714776632,2.10483299360131,6.15583906944056,3.25894429813682e-08,7.91613088799805e-06,7.16314323174433e-06,"SLC7A8/GATA3/ABAT/ABCC8/KCNJ11/AGTR1/SLC30A8/TRH/BAIAP3/SYTL4/SYBU/CPLX1/RPH3AL/CRY2/ITPR1/RAPGEF3/GIPR/WNK4/GHRH/TBX3/CHGA/MYB/PTPRN2/MYRIP/ADCY5/SMPD3/IRS1/TFAP2B/ADRA2A/SREBF1/F2RL2/GDF9/TAC1/SLC18A2/RAB44/FFAR2/KISS1R/GRP/RAB11FIP1/GJA1/NKX3-1/GPER1/RFX6/C1QTNF3/CPE/ABCA12/NNAT/ABCB1/UCN/FGB/TRPA1/CRYM/LEP/ADRA2C/ADIPOQ/FAM3B/PLA2G3/SNAP25",58
"GO:0007338","single fertilization","35/1406","138/14848",0.253623188405797,2.67837631682025,6.40623135248035,4.18351291812641e-08,9.70004517971037e-06,8.77737040477718e-06,"AR/LRRC46/BBOF1/CFAP57/PCSK4/CACNA1H/PLCD4/ITPR1/IQCH/PLA2G10/CCDC159/PLAT/CCNO/SERPINA5/CCDC87/OVGP1/CLGN/GLRB/FER1L5/SPA17/NLRP5/ABHD2/MCIDAS/SPACA4/SPATA46/ODAD3/ATP8B3/SPAG8/RIMS1/PRND/DRC1/CFAP52/ASTL/TRIM36/ZAN",35
"GO:0120316","sperm flagellum assembly","19/1406","51/14848",0.372549019607843,3.93428722840488,6.78861131355912,7.91439949188048e-08,1.6821396586701e-05,1.52213341104807e-05,"DNALI1/CFAP61/LRRC46/BBOF1/CFAP57/BBS4/SPEF2/CFAP69/CFAP43/TTC12/CCDC159/SPAG6/CFAP53/CFAP44/NEURL1/DRC1/CFAP65/CFAP221/PLA2G3",19
"GO:0046879","hormone secretion","55/1406","283/14848",0.19434628975265,2.05238528467095,5.78086475625662,1.77221936091826e-07,3.47695806155541e-05,3.14622748891764e-05,"GATA3/ABAT/ABCC8/KCNJ11/AGTR1/SLC30A8/TRH/BAIAP3/SYTL4/SYBU/CPLX1/RPH3AL/CRY2/ITPR1/RAPGEF3/GIPR/WNK4/GHRH/TBX3/CHGA/MYB/PTPRN2/MYRIP/ADCY5/SMPD3/IRS1/TFAP2B/ADRA2A/SREBF1/F2RL2/GDF9/TAC1/SLC18A2/RAB44/FFAR2/KISS1R/GRP/RAB11FIP1/GJA1/NKX3-1/GPER1/RFX6/C1QTNF3/CPE/ABCA12/NNAT/UCN/FGB/TRPA1/LEP/ADRA2C/ADIPOQ/FAM3B/PLA2G3/SNAP25",55
"GO:0007600","sensory perception","77/1406","455/14848",0.169230769230769,1.78715395557501,5.51530820898608,3.03975388281764e-07,5.74288316898251e-05,5.19661628700013e-05,"NXNL2/TTC8/WFS1/BBS4/LRIG1/CFAP69/REEP6/ATP8B1/PIP/CACNA1D/CST4/LYPD6/NR2E3/SCNN1A/RETREG1/SPTBN4/SAG/OTOR/TPRN/CST2/RP1/CABP4/CNGA3/TMEM150C/MARVELD2/CACNA1F/ANKRD24/NHERF1/SLITRK6/NPY1R/ABCC6/ADRA2A/GLRB/ADGRV1/ARRB1/THRB/TAC1/BLVRA/ANKFN1/ATP8A2/PIEZO2/DCDC2/ASIC2/LRP2/CHRNA9/GUCY2D/KCND2/RCVRN/PAX2/HPN/GNG13/SLC26A5/RIMS1/CALHM1/NDP/FSCN2/TIMP3/LEF1/PDE6B/ANO1/SLC4A10/ABCB1/UCN/CDC14A/AZGP1/TRPA1/CLDN19/GRM7/CRYM/CD36/CHRNB2/PTPRQ/OR2W3/MYH1/CST1/POU4F3/BFSP2",77
"GO:0050804","modulation of chemical synaptic transmission","77/1406","461/14848",0.167028199566161,1.76389381732457,5.38863050092719,5.20004056856361e-07,9.47335962151534e-05,8.57224732825241e-05,"MAPT/CLSTN2/SLC4A8/CACNA2D2/RARA/TMEM25/BAIAP3/SYBU/CPLX1/SYT1/ADCY1/SLC6A4/LYPD6/FAAH/RIMS4/CBLN2/GLRA3/GRIA1/NXPH1/CPEB3/SLC1A1/GRIK4/PLAT/ATP1A2/GRM4/LAMP5/GRIK3/ADRA2A/CACNG4/CBLN4/GRIA2/NFATC4/MPP2/SLC24A2/FER1L5/CX3CR1/TAC1/CLN3/CAMK2B/AKAP5/SYP/LRFN2/PRRT2/IGSF21/LAMA2/GRIK1/GPER1/RIMS1/PLCL1/BSN/CHRNA6/SYT13/SLC38A1/NPY2R/CACNG8/SHISA6/SLC4A10/GRIN1/AKAP12/LRRC4C/NEURL1/UCN/NTNG1/SORCS2/GRM7/GRIA4/DRD1/CHRNB2/CBLN1/ITPKA/CA2/ADIPOQ/SLC8A2/BCHE/SNAP25/NPY5R/GRIA3",77
"GO:0042908","xenobiotic transport","16/1406","43/14848",0.372093023255814,3.92947169936154,6.22156149026419,8.56309059599518e-07,0.000145601083767238,0.000131751411450663,"SLC22A5/PDZK1/ATP7B/ABCC11/ATP8B1/OSCP1/SLC22A4/ABCG1/ABCA3/GJA1/ABCG2/SLC67A1/ABCA8/ABCB1/ABCB5/ABCB11",16
"GO:0009410","response to xenobiotic stimulus","64/1406","367/14848",0.174386920980926,1.84160526509587,5.27985831263584,1.06076103420323e-06,0.000169091938608459,0.000153007800492802,"GATA3/NAT1/ABAT/RAB6C/ABCC8/KCNJ11/FBP1/CYP2A6/HMGCS2/UGT2B15/CMBL/VAV3/GSTM3/CYP2A7/SLC6A4/ACSM1/FMO5/WNK4/UGT2B11/BCL2/EMX1/UMOD/ACER2/GRIA1/SPINK4/SLC1A1/SEMA3C/TFAP2B/ABCC6/SREBF1/SULT1A1/CCND1/SLC1A2/GSTM2/ABCA3/SULT1A2/NAT2/ACACB/KCNC1/ROGDI/UGT2B17/ASIC2/NKX3-1/RORC/SLC26A5/PDE2A/SFRP2/HTR2B/GRIN1/FOS/CYP4F12/FOSB/ABCB1/CYP26A1/TRPA1/GLYAT/PRKAA2/DRD1/CYP2C8/HCN2/GSTM1/ADIPOQ/BCHE/ABCB11",64
"GO:0018958","phenol-containing compound metabolic process","25/1406","97/14848",0.257731958762887,2.72176680207065,5.50211336741023,2.54862376728858e-06,0.000361506895390811,0.000327120118096288,"GATA3/ABAT/BCL2/TPO/HDC/SLC1A1/FAH/PNMT/SULT1A1/SULT1A2/TPH1/PMEL/GCNT4/IYD/MAOA/HPN/INSM1/DIO1/NR4A2/KL/CRYM/DRD1/CHRNB2/PAH/TYRP1",25
"GO:0008015","blood circulation","78/1406","488/14848",0.159836065573771,1.68794160856283,4.99763273555203,2.5513131217544e-06,0.000361506895390811,0.000327120118096288,"AR/ABAT/ABCC8/KCNJ3/BBS4/KCNE4/AGTR1/KCND3/CACNA1H/GPD1L/CACNA1D/SLC6A4/CPA3/WNK4/SCN7A/FAAH/SCNN1A/UMOD/SPTBN4/CHGA/SLC1A1/CYP4A11/SCN2B/HRC/ATP1A2/TJP3/NPY1R/ADRA2A/SREBF1/THRB/GSTM2/TAC1/KCNMA1/AZU1/RAMP2/KLF2/SCN1B/KCNK6/ASIC2/KLK3/CTSG/GJA1/AVPR2/NTS/KCND2/GPER1/SGCG/PDE2A/NOS1AP/HTR2B/STC1/SVEP1/CASQ2/KL/SCN4B/CMA1/SGCD/AKAP12/CYP4F12/MYL7/POSTN/UCN/FGB/TRPA1/SCN4A/KLK2/LEP/ADRA2C/DRD1/KCNIP2/FOXN4/HSPB7/FGF12/ADIPOQ/SLC8A2/ADRB1/EPO/TCAP",78
"GO:0006631","fatty acid metabolic process","61/1406","354/14848",0.172316384180791,1.81973945399458,5.04851219595792,2.82754147816236e-06,0.000389818623786654,0.000352738815981278,"XBP1/ACADSB/CYP2A6/IVD/ACOT4/CYP4B1/ACOX2/CYP4F8/CROT/ELOVL5/ETFBKMT/SLC27A2/CYP2A7/ACSM1/CYP4Z1/FAAH/ASAH1/PLIN5/HSD17B4/ALOX15B/PLA2G10/ELOVL2/CRAT/CYP4A11/ACBD4/GDF15/HACD3/IRS1/PTGR2/CYP4A22/SREBF1/ECI2/HSD17B8/GSTM2/BLVRA/ABHD2/ACACB/FASN/PLA2G4F/ACOT1/ACSF2/HPGDS/LTC4S/CYP4F11/GPIHBP1/TNXB/PDK4/ACSM5/CYP4F12/PRKAA2/LEP/CD36/CYP2C8/PNLIPRP2/GSTM1/PCK1/ADIPOQ/PLA2G3/HPGD/ABCB11/TYRP1",61
"GO:0046618","xenobiotic export from cell","9/1406","16/14848",0.5625,5.9402560455192,6.39425070881591,3.68804542994358e-06,0.000482377429183133,0.00043649336600007,"SLC22A5/PDZK1/ATP7B/OSCP1/ABCG1/ABCA3/SLC67A1/ABCB1/ABCB11",9
"GO:0006805","xenobiotic metabolic process","24/1406","93/14848",0.258064516129032,2.72527875923462,5.39773068433943,3.92588720686648e-06,0.000500648766055648,0.000453026721108145,"NAT1/CYP2A6/UGT2B15/CMBL/GSTM3/CYP2A7/ACSM1/FMO5/UGT2B11/SULT1A1/GSTM2/SULT1A2/NAT2/UGT2B17/RORC/GRIN1/CYP4F12/ABCB1/CYP26A1/GLYAT/CYP2C8/GSTM1/BCHE/ABCB11",24
"GO:0007218","neuropeptide signaling pathway","19/1406","64/14848",0.296875,3.13513513513514,5.53604289296617,4.29455305479114e-06,0.000534305247133893,0.0004834817752313,"GRPR/GPR139/PYY/NXPH3/NPY1R/GLRB/TAC1/KISS1R/GRP/SORCS1/SSTR2/NTS/NPFFR2/NPY2R/CPE/CYSLTR1/UCN/SORCS2/NPY5R",19
"GO:0046395","carboxylic acid catabolic process","44/1406","231/14848",0.19047619047619,2.01151527467317,5.01105743937867,5.1065580791346e-06,0.000605780296782921,0.000548158070428524,"ABAT/ACADSB/MCCC2/IVD/ACOT4/TAT/ACOX2/CROT/ETFBKMT/SLC27A2/FAAH/GLUL/PLIN5/ACMSD/ALDH6A1/HSD17B4/HDC/HNMT/QDPR/CRAT/CYP4A11/CSAD/IRS1/FAH/DDO/SORD/LDHD/ECI2/HOGA1/ABHD2/HGD/ACACB/AGXT2/SARDH/CYP4F12/GAD1/CYP26A1/CRYM/PRODH/LEP/PCK1/PAH/ADIPOQ/ABCB11",44
"GO:0051606","detection of stimulus","40/1406","204/14848",0.196078431372549,2.07067748863415,4.97993832582999,6.56566631511914e-06,0.00076116963348688,0.000688766669660226,"DACH1/PGLYRP2/REEP6/SYT1/PIP/C4B/CST4/PCP2/NR2E3/SAG/CST2/TGFB3/RP1/CABP4/CACNA1F/SLC24A2/ADGRV1/TAC1/ATP8A2/PIEZO2/SSC5D/ASIC2/PKD1L1/CHRNA9/GUCY2D/RCVRN/GPR88/HPN/NPFFR2/CASQ2/PDE6B/ANO1/AZGP1/TRPA1/PTPRQ/KCNIP2/OR2W3/ANO3/CST1/TCAP",40
"GO:0042886","amide transport","51/1406","289/14848",0.176470588235294,1.86360973977073,4.79491319265026,9.21190174938642e-06,0.000978956475492086,0.000885837481821479,"ABAT/ABCC8/KCNJ11/SLC30A8/TRH/BAIAP3/SYTL4/SYBU/CPLX1/RPH3AL/ITPR1/RAPGEF3/GIPR/GHRH/UMOD/SLC46A1/CHGA/PTPRN2/SLC19A2/MYRIP/ADCY5/SMPD3/NHERF1/IRS1/SLC14A2/TFAP2B/ADRA2A/SREBF1/F2RL2/CLN3/FFAR2/GRP/GJA1/ABCG2/LRP2/GPER1/NPY2R/RFX6/CPE/ABCA12/NNAT/ABCB1/UCN/AQP7/FGB/TRPA1/LEP/ADRA2C/CA2/FAM3B/SNAP25",51
"GO:0008202","steroid metabolic process","49/1406","278/14848",0.176258992805755,1.86137519571825,4.68883610723859,1.41713776913076e-05,0.00147526933884409,0.00133494073418655,"ESR1/SERPINA6/CYP2A6/AGTR1/HMGCS2/APOF/ACOX2/ATP8B1/UGT2B15/CACNA1H/MALRD1/SLC27A2/LIMA1/SEC14L2/FMO5/UGT2B11/DHRS2/UGT2B28/ASAH1/CYB5R1/PRLR/HSD17B4/CYP21A2/ABCG1/NPC1L1/PBX1/SREBF1/SULT1A1/AFP/HSD17B8/SULT1A2/UGT2B17/FAXDC2/LRP2/RORC/EPHX2/SULT2B1/OSBPL6/LIPE/SERPINA12/PRKAA2/LEP/DISP3/CYP2C8/RDH16/PCK1/APOA1/ABCB11/DHRS9",49
"GO:0032355","response to estradiol","24/1406","100/14848",0.24,2.53450924608819,4.97946878455963,1.50199270989803e-05,0.00153233296263797,0.00138657642797955,"ESR1/FOXA1/F7/ZNF703/RARA/FGF10/SLC6A4/MSX2/GRIA1/CCND1/RAMP3/AREG/SOCS2/NRIP1/SSTR2/GPER1/DUSP1/ARNT2/GHR/ABCB1/POSTN/UCN/LEP/HPGD",24
"GO:0003352","regulation of cilium movement","11/1406","27/14848",0.407407407407407,4.30240767082872,5.55461396773925,1.64487520600454e-05,0.00164519773055474,0.0014887054238039,"BBS4/DNAAF1/CFAP69/CFAP43/CCDC40/CFAP45/TAC1/DRC2/RSPH4A/DRC1/TTLL6",11
"GO:0015711","organic anion transport","62/1406","384/14848",0.161458333333333,1.70507349454718,4.52726444896914,1.96839814067333e-05,0.00189449036142918,0.0017142851731584,"SLC7A8/ABAT/ABCC8/SLC44A4/SLC16A6/SLC39A6/SLC7A13/SLC4A8/SLC26A3/SLC7A2/ABCC11/TRH/ATP8B1/CROT/SLC27A2/SLC2A10/UMOD/SLC46A1/CYB5R1/PLA2G10/SLC19A2/SLC1A1/CYP4A11/SLC16A12/NHERF1/ATP1A2/SFXN2/SLC22A4/SLC26A1/ABCC6/PLA2G2C/SLC38A11/SLC1A2/SFXN5/CLN3/ACACB/PLA2G4F/SLC1A4/SLC4A7/GJA1/ABCG2/LRP2/SLC1A7/SLC26A5/CALHM1/SLC38A1/SLC25A18/CA4/SLC22A11/SLC4A10/ABCB1/GRM7/SLC4A4/LEP/SLC46A2/CD36/SLC38A4/RTBDN/PLA2G3/SLC7A3/ABCB11/NPY5R",62
"GO:0006936","muscle contraction","54/1406","323/14848",0.1671826625387,1.7655250166249,4.49865457246112,2.50475228871328e-05,0.00236606322680119,0.00214100171267207,"ABAT/KCNJ3/APBB2/KCNE4/KCND3/CACNA1H/PTGER3/GPD1L/CACNA1D/GAMT/SCN7A/NPNT/TBX3/CHGA/CASQ1/SCN2B/HRC/ATP1A2/CACNG1/ADRA2A/GSTM2/KCNMA1/MYL5/ATP8A2/SCN1B/KLHL41/GJA1/CCDC78/KCND2/GPER1/NPY2R/NOS1AP/HTR2B/STC1/CASQ2/MYOCD/SCN4B/SGCD/UCN/MYH11/TRIM63/TRPA1/SCN4A/ADRA2C/DRD1/CHRNB2/KCNIP2/TNNT1/MYH1/MIR145/FGF12/MYOM2/MYH2/TCAP",54
"GO:0016053","organic acid biosynthetic process","49/1406","288/14848",0.170138888888889,1.79674411253359,4.4158517877667,3.69125173148894e-05,0.00313817918038751,0.00283967348115421,"XBP1/ABAT/ACOT4/ACOX2/ELOVL5/MALRD1/SLC27A2/ACSM1/GAMT/UGDH/GLUL/ACMSD/HSD17B4/ALOX15B/PLA2G10/ELOVL2/CYP4A11/CSAD/HACD3/NOXRED1/CYP4A22/HOGA1/HSD17B8/GSTM2/ABHD2/CLN3/ACACB/FASN/PLA2G4F/HPGDS/NAGS/LTC4S/CYP4F11/AGXT2/GPIHBP1/SLC38A1/OSBPL6/GATM/PDK4/ACSM5/GAD1/PRKAA2/CYP2C8/PNLIPRP2/GSTM1/PAH/PLA2G3/ABCB11/DHRS9",49
"GO:0090087","regulation of peptide transport","35/1406","184/14848",0.190217391304348,2.00878223761519,4.45307675929235,4.7059687211407e-05,0.00393526990926864,0.0035609444076276,"ABAT/ABCC8/KCNJ11/SLC30A8/TRH/BAIAP3/SYTL4/SYBU/RPH3AL/ITPR1/RAPGEF3/GIPR/GHRH/CHGA/MYRIP/ADCY5/IRS1/TFAP2B/ADRA2A/SREBF1/F2RL2/FFAR2/GRP/GPER1/NPY2R/RFX6/ABCA12/NNAT/UCN/FGB/TRPA1/LEP/ADRA2C/CA2/SNAP25",35
"GO:0051047","positive regulation of secretion","49/1406","291/14848",0.168384879725086,1.77822097735283,4.33604275468941,4.85105649284319e-05,0.00397029907305989,0.00359264157396746,"XBP1/ABAT/ABCC8/SLC4A8/SLC30A8/RAB27B/TRH/BAIAP3/SYTL4/SYBU/RPH3AL/SYT1/ITPR1/SLC6A4/GIPR/GHRH/TGFB3/PLA2G10/MYB/MYRIP/SMPD3/CYP4A11/ABCG1/GATA2/F2RL2/TAC1/FFAR2/KISS1R/GRP/ANG/NKX3-1/CD177/GPER1/NEGR1/NPY2R/RFX6/C1QTNF3/GATA1/SCIN/NNAT/UCN/FGB/DOC2A/TRPA1/LEP/CHRNB2/PLA2G3/ABCB11/CADPS",49
"GO:0007288","sperm axoneme assembly","11/1406","30/14848",0.366666666666667,3.87216690374585,5.09278772709244,5.27600022537693e-05,0.00420338331084265,0.0038035546834047,"LRRC46/BBOF1/SPEF2/CFAP69/CFAP43/TTC12/SPAG6/CFAP44/NEURL1/CFAP65/PLA2G3",11
"GO:0003018","vascular process in circulatory system","44/1406","254/14848",0.173228346456693,1.82937019074607,4.31179573207163,5.84941895764364e-05,0.00445341583625973,0.00402980394803886,"SLC7A8/ABCC8/SLC22A5/ATP1A4/SLC4A8/SLC7A2/AGTR1/SLC6A4/SLC2A10/FAAH/SLC1A1/SLC16A12/NHERF1/ATP1A2/TJP3/ADRA2A/SLC1A2/KCNMA1/AZU1/RAMP2/SLC1A4/KLF2/ASIC2/ABCG2/AVPR2/NTS/LRP2/GPER1/PDE2A/SLC38A1/HTR2B/SVEP1/AKAP12/ABCB1/UCN/FGB/SLC4A4/LEP/ADRA2C/DRD1/CD36/SLC7A3/SLC8A2/ADRB1",44
"GO:0009582","detection of abiotic stimulus","26/1406","122/14848",0.213114754098361,2.25058881141711,4.48571962736361,6.16516593347136e-05,0.00462478109215256,0.00418486882635788,"REEP6/PCP2/NR2E3/SAG/RP1/CABP4/CACNA1F/SLC24A2/ADGRV1/TAC1/ATP8A2/PIEZO2/ASIC2/PKD1L1/CHRNA9/GUCY2D/RCVRN/GPR88/HPN/NPFFR2/PDE6B/ANO1/TRPA1/PTPRQ/ANO3/TCAP",26
"GO:1990961","xenobiotic detoxification by transmembrane export across the plasma membrane","7/1406","13/14848",0.538461538461538,5.68639894955684,5.46697674960893,6.9081304387588e-05,0.00501626661083575,0.00453911598108003,"SLC22A5/PDZK1/ATP7B/OSCP1/ABCG1/SLC67A1/ABCB1",7
"GO:0150104","transport across blood-brain barrier","20/1406","83/14848",0.240963855421687,2.54468799808052,4.56397400127692,7.10499418927469e-05,0.00501626661083575,0.00453911598108003,"SLC7A8/SLC22A5/ATP1A4/SLC4A8/SLC7A2/SLC2A10/SLC1A1/SLC16A12/NHERF1/ATP1A2/SLC1A2/SLC1A4/ABCG2/LRP2/SLC38A1/ABCB1/SLC4A4/CD36/SLC7A3/SLC8A2",20
"GO:0120254","olefinic compound metabolic process","28/1406","137/14848",0.204379562043796,2.15834120713107,4.40509989322921,7.1787387294846e-05,0.00501626661083575,0.00453911598108003,"CYP2A6/CYP4F8/ELOVL5/CACNA1H/CYP2A7/PNPLA4/CYP4Z1/FAAH/HSD17B4/ALOX15B/PLA2G10/ELOVL2/CYP21A2/CYP4A11/CYP4A22/AFP/GSTM2/CYP4F11/EPHX2/LIPE/GRIN1/CYP4F12/SDR16C5/ADH1C/CYP2C8/RDH16/ADH1B/DHRS9",28
"GO:0019226","transmission of nerve impulse","17/1406","65/14848",0.261538461538462,2.76196520407047,4.60418522132594,8.19618749012233e-05,0.00557450031828187,0.00504425012549985,"MAG/SPTBN4/GRIA1/ATP1A2/CACNG4/SCN1B/GRP/KCND2/GPR88/GPER1/CACNG8/SCN4B/CNTNAP2/TRPA1/CLDN19/DRD1/FGF12",17
"GO:0021953","central nervous system neuron differentiation","36/1406","197/14848",0.182741116751269,1.92982937519406,4.24896164026776,8.80112344532426e-05,0.00583045853176611,0.0052758614227952,"TTC36/ERBB4/MAPT/BMPR1B/BTG2/LYPD6/LONRF2/EMX1/TCTN1/GLI3/SPTBN4/ASCL1/GATA2/NDNF/ROBO2/SCN1B/DYNC2H1/DLX2/SFRP2/NHLH2/WNT9B/NR4A2/FAIM2/CDON/KNDC1/SLC4A10/LEP/DRD1/CHRNB2/DAB1/FOXN4/CBLN1/SEMA3E/BRINP2/DLX1/ARX",36
"GO:0006584","catecholamine metabolic process","14/1406","48/14848",0.291666666666667,3.08013276434329,4.6683228667161,9.60849757313021e-05,0.00614753826967152,0.0055627803242934,"GATA3/ABAT/HDC/SLC1A1/PNMT/SULT1A1/SULT1A2/MAOA/INSM1/NR4A2/KL/DRD1/CHRNB2/PAH",14
"GO:0140115","export across plasma membrane","18/1406","72/14848",0.25,2.64011379800853,4.51171708193171,9.68496140017548e-05,0.00614753826967152,0.0055627803242934,"SLC22A5/PDZK1/ATP1A4/ATP7B/KCNE4/SLC40A1/KCND3/WNK4/OSCP1/ATP1A2/ABCG1/GJA1/ABCG2/SLC67A1/ABCB1/SLC4A4/KCNIP2/SLC8A2",18
"GO:0098739","import across plasma membrane","34/1406","183/14848",0.185792349726776,1.96205178431235,4.23509376149254,9.76182316885695e-05,0.00614753826967152,0.0055627803242934,"SLC7A8/ABCC8/KCNJ11/SLC39A6/KCNJ3/ATP1A4/SLC7A2/SLC30A8/CACNA1H/CACNA1D/SLC2A10/SCNN1A/SLC46A1/CNGA3/SLC1A1/CACNA1F/NHERF1/ATP1A2/SLC22A4/STEAP2/SLC24A2/SLC1A2/AKAP5/SLC1A4/LRP2/SLC38A1/SLC9C1/NALF1/SLC46A2/CD36/SLC38A4/HCN2/SLC7A3/SLC8A2",34
"GO:0007602","phototransduction","11/1406","32/14848",0.34375,3.63015647226174,4.81693914537178,0.00010432049544136,0.00637138070940343,0.00576533072168183,"PCP2/NR2E3/SAG/RP1/CABP4/SLC24A2/ASIC2/GUCY2D/RCVRN/GPR88/PDE6B",11
"GO:0006575","modified amino acid metabolic process","32/1406","169/14848",0.189349112426035,1.99961281742658,4.22675429197256,0.000106857607917197,0.00641271362336026,0.00580273202126204,"GATA3/CROT/GSTM3/GAMT/GNMT/SLC46A1/TPO/PLA2G10/EGLN2/CRAT/SLC1A1/SLC22A4/CKM/SULT1A1/SLC1A2/HOGA1/GSTM2/HPGDS/GSTM5/GCNT4/IYD/ABHD12B/HPN/DIO1/AGXT2/NDP/GATM/SARDH/CRYM/PRODH/GSTM1/PLA2G3",32
"GO:0170035","L-amino acid catabolic process","19/1406","79/14848",0.240506329113924,2.53985631200821,4.43811209385438,0.000109839507674267,0.00644013021432687,0.00582754072778781,"ACADSB/MCCC2/IVD/TAT/GLUL/ACMSD/ALDH6A1/HDC/HNMT/QDPR/CSAD/FAH/DDO/HOGA1/HGD/AGXT2/GAD1/PRODH/PAH",19
"GO:0009581","detection of external stimulus","25/1406","120/14848",0.208333333333333,2.20009483167378,4.26888415779752,0.000124516185439118,0.00713659620140382,0.00645775840509203,"REEP6/PCP2/NR2E3/SAG/RP1/CABP4/CACNA1F/SLC24A2/ADGRV1/TAC1/ATP8A2/PIEZO2/ASIC2/PKD1L1/CHRNA9/GUCY2D/RCVRN/GPR88/HPN/PDE6B/ANO1/TRPA1/PTPRQ/ANO3/TCAP",25
"GO:0043603","amide metabolic process","66/1406","443/14848",0.148984198645598,1.57334095411795,3.96221707937973,0.000134803525202043,0.00755640419841342,0.00683763398508916,"DEGS2/MCCC2/APH1B/SLC30A8/ACOT4/HMGCS2/UGCG/CROT/PCSK4/ELOVL5/HID1/GSTM3/SLC27A2/ACSM1/CPA3/BTD/ST8SIA6/ASAH1/CYP4F22/ACER2/SLC46A1/SPTLC2/HSD17B4/ELOVL2/CERS4/SMPD3/SLC1A1/SLC16A12/TLCD3B/ABCG1/PLAAT2/CERS6/SLC1A2/GSTM2/ACACB/FASN/RTN1/ACOT1/ACSF2/HPGDS/GSTM5/PCSK6/RTN2/PLAAT4/PLAAT3/ERO1B/CTSG/NAGS/NDP/PCSK1/ABCA8/CPE/ABCA12/CMA1/PDK4/PLAAT5/SPTSSB/GLA/ACSM5/GLYAT/FUT6/CD36/NEU4/GSTM1/APOA1/BCHE",66
"GO:0009583","detection of light stimulus","14/1406","50/14848",0.28,2.95692745376956,4.4826856591713,0.00015600847442839,0.00843938707487864,0.0076366269407119,"REEP6/PCP2/NR2E3/SAG/RP1/CABP4/CACNA1F/SLC24A2/ATP8A2/ASIC2/GUCY2D/RCVRN/GPR88/PDE6B",14
"GO:0031960","response to corticosteroid","27/1406","136/14848",0.198529411764706,2.09656095724207,4.15476480473607,0.000159888412013309,0.00849573739249885,0.00768761717849079,"HMGCS2/TAT/BCL2/SCNN1A/CCND1/ABCA3/FLT3/AREG/AXIN2/SSTR2/GPER1/SLIT3/STC1/AGL/DUSP1/CALCR/FOS/FOSB/GHR/ABCB1/UCN/TRIM63/HCN2/PCK1/ADIPOQ/EPO/BCHE",27
"GO:0033555","multicellular organismal response to stress","20/1406","88/14848",0.227272727272727,2.40010345273503,4.26028205674969,0.000168779737221104,0.00887572618108096,0.00803146117975629,"GRPR/HMGCS2/RET/BCL2/UMOD/TMEM45B/GRIA1/SLC1A1/ATP1A2/THBS4/ADRA2A/TAC1/ANKFN1/GRP/NPY2R/NR4A2/UCN/TRPA1/DRD1/ADRB1",20
"GO:0060749","mammary gland alveolus development","8/1406","19/14848",0.421052631578947,4.44650744927753,4.86161046816331,0.000184419029906657,0.00931407397578077,0.00842811303950695,"ESR1/AR/ERBB4/PRLR/CCND1/TPH1/AREG/SOCS2",8
"GO:0021545","cranial nerve development","14/1406","51/14848",0.274509803921569,2.8989484840878,4.39330650324654,0.000196517267791417,0.00963879406734633,0.00872194553912311,"ATP8B1/KCNC2/SEMA3F/GLI3/HOXB2/ERBB3/SLITRK6/HOXB1/HOXB3/KCNC1/PAX2/NDP/CHRNB2/POU4F3",14
"GO:0016042","lipid catabolic process","48/1406","302/14848",0.158940397350993,1.67848294442927,3.8525712898389,0.000240952056258602,0.0114868826072442,0.0103942426630002,"IVD/ACOX2/CROT/HCAR1/ETFBKMT/PLCD4/SLC27A2/PNPLA4/FAAH/ASAH1/ACER2/PLIN5/HSD17B4/PLA2G10/SMPD3/CRAT/CYP4A11/IRS1/DGKD/PLAAT2/ADRA2A/PLA2G2C/ECI2/ABHD2/ACACB/PLA2G4F/PLAAT4/PLAAT3/PNPLA7/ABHD12B/ALDH3B2/GPIHBP1/LIPE/GLA/CYP4F12/CLPSL2/PLIN1/GDPD3/CYP26A1/CIDEC/LEP/NEU4/PNLIPRP2/CIDEA/PCK1/ADIPOQ/HPGD/ABCB11",48
"GO:0007586","digestion","23/1406","111/14848",0.207207207207207,2.18820242717824,4.06375439217148,0.000248496259801159,0.0116291690022542,0.0105229946811017,"TFF1/TFF3/SLC22A5/UGCG/FGF10/PTGER3/LIMA1/CAPN9/WNK4/SLC46A1/MUC2/NPC1L1/ADRA2A/MUC6/NEGR1/CLPSL2/ABCB1/PGC/LEP/CD36/PNLIPRP2/APOA1/ARX",23
